Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_checklist,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(altitude),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),host-associated_environmental_package,host_body_site,host_length,host_sex,host_subject_id,host_total_mass,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Temperature,Title
ERR3460151,15Bau1001Ch02A,AMPLICON,501,2505250,PRJEB33555,SAMEA5816730,1694159,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481902,France,Europe,145,France,44.475,4.264,Rosieres,host-associated,midgut,21.5,female,15Bau1001,100,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:48Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816730,ERS3605325,MiSeq,ERS3605325,ERP116356,20,microbiota
ERR3460152,15Bau1001Ch03A,AMPLICON,501,9898636,PRJEB33555,SAMEA5816731,5190989,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481903,France,Europe,145,France,44.475,4.264,Rosieres,host-associated,hindgut,21.5,female,15Bau1001,100,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:48Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816731,ERS3605326,MiSeq,ERS3605326,ERP116356,20,microbiota
ERR3460153,15Bau1001Ch05A,AMPLICON,501,7726883,PRJEB33555,SAMEA5816732,4353458,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481904,France,Europe,145,France,44.475,4.264,Rosieres,host-associated,gills,21.5,female,15Bau1001,100,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:48Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816732,ERS3605327,MiSeq,ERS3605327,ERP116356,20,microbiota
ERR3460154,15Bau1002Ch01A,AMPLICON,501,10121370,PRJEB33555,SAMEA5816733,6144279,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481905,France,Europe,145,France,44.476,4.265,Rosieres,host-associated,skin,17.5,female,15Bau1002,65,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:48Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816733,ERS3605328,MiSeq,ERS3605328,ERP116356,20,microbiota
ERR3460155,15Bau1002Ch02A,AMPLICON,501,11015580,PRJEB33555,SAMEA5816734,5834198,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481906,France,Europe,145,France,44.476,4.265,Rosieres,host-associated,midgut,17.5,female,15Bau1002,65,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816734,ERS3605329,MiSeq,ERS3605329,ERP116356,20,microbiota
ERR3460156,15Bau1002Ch03A,AMPLICON,501,17465476,PRJEB33555,SAMEA5816735,9220838,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481907,France,Europe,145,France,44.476,4.265,Rosieres,host-associated,hindgut,17.5,female,15Bau1002,65,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816735,ERS3605330,MiSeq,ERS3605330,ERP116356,20,microbiota
ERR3460157,15Bau1002Ch05A,AMPLICON,501,8229168,PRJEB33555,SAMEA5816736,4494405,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481908,France,Europe,145,France,44.476,4.265,Rosieres,host-associated,gills,17.5,female,15Bau1002,65,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816736,ERS3605331,MiSeq,ERS3605331,ERP116356,20,microbiota
ERR3460158,15Bau1003Ch01A,AMPLICON,500,8723088,PRJEB33555,SAMEA5816737,5499814,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481909,France,Europe,145,France,44.477,4.266,Rosieres,host-associated,skin,23,male,15Bau1003,130,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816737,ERS3605332,MiSeq,ERS3605332,ERP116356,20,microbiota
ERR3460159,15Bau1003Ch02A,AMPLICON,501,13859653,PRJEB33555,SAMEA5816738,7348256,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481910,France,Europe,145,France,44.477,4.266,Rosieres,host-associated,midgut,23,male,15Bau1003,130,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816738,ERS3605333,MiSeq,ERS3605333,ERP116356,20,microbiota
ERR3460160,15Bau1003Ch03A,AMPLICON,501,10596749,PRJEB33555,SAMEA5816739,5678890,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481911,France,Europe,145,France,44.477,4.266,Rosieres,host-associated,hindgut,23,male,15Bau1003,130,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816739,ERS3605334,MiSeq,ERS3605334,ERP116356,20,microbiota
ERR3460161,15Bau1003Ch05A,AMPLICON,501,16279927,PRJEB33555,SAMEA5816740,8676543,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481912,France,Europe,145,France,44.477,4.266,Rosieres,host-associated,gills,23,male,15Bau1003,130,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816740,ERS3605335,MiSeq,ERS3605335,ERP116356,20,microbiota
ERR3460162,15Bau1005Ch01A,AMPLICON,501,9260275,PRJEB33555,SAMEA5816741,5670478,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481913,France,Europe,145,France,44.479,4.268,Rosieres,host-associated,skin,21,male,15Bau1005,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816741,ERS3605336,MiSeq,ERS3605336,ERP116356,20,microbiota
ERR3460163,15Bau1005Ch02A,AMPLICON,501,11509012,PRJEB33555,SAMEA5816742,6097326,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481914,France,Europe,145,France,44.479,4.268,Rosieres,host-associated,midgut,21,male,15Bau1005,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816742,ERS3605337,MiSeq,ERS3605337,ERP116356,20,microbiota
ERR3460164,15Bau1005Ch03A,AMPLICON,501,15863656,PRJEB33555,SAMEA5816743,8407551,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481915,France,Europe,145,France,44.479,4.268,Rosieres,host-associated,hindgut,21,male,15Bau1005,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816743,ERS3605338,MiSeq,ERS3605338,ERP116356,20,microbiota
ERR3460165,15Bau1005Ch05A,AMPLICON,501,10307577,PRJEB33555,SAMEA5816744,5552623,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481916,France,Europe,145,France,44.479,4.268,Rosieres,host-associated,gills,21,male,15Bau1005,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816744,ERS3605339,MiSeq,ERS3605339,ERP116356,20,microbiota
ERR3460166,15Bau1007Ch01A,AMPLICON,500,13968046,PRJEB33555,SAMEA5816745,8405419,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481917,France,Europe,145,France,44.481,4.27,Rosieres,host-associated,skin,24,female,15Bau1007,155,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816745,ERS3605340,MiSeq,ERS3605340,ERP116356,20,microbiota
ERR3460167,15Bau1007Ch02A,AMPLICON,500,2294068,PRJEB33555,SAMEA5816746,1593543,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481918,France,Europe,145,France,44.481,4.27,Rosieres,host-associated,midgut,24,female,15Bau1007,155,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816746,ERS3605341,MiSeq,ERS3605341,ERP116356,20,microbiota
ERR3460168,15Bau1007Ch03A,AMPLICON,501,11038595,PRJEB33555,SAMEA5816747,5884417,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481919,France,Europe,145,France,44.481,4.27,Rosieres,host-associated,hindgut,24,female,15Bau1007,155,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816747,ERS3605342,MiSeq,ERS3605342,ERP116356,20,microbiota
ERR3460169,15Bau1007Ch05A,AMPLICON,501,8798602,PRJEB33555,SAMEA5816748,4693088,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481920,France,Europe,145,France,44.481,4.27,Rosieres,host-associated,gills,24,female,15Bau1007,155,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816748,ERS3605343,MiSeq,ERS3605343,ERP116356,20,microbiota
ERR3460170,15Bau1008Ch01A,AMPLICON,501,10557997,PRJEB33555,SAMEA5816749,6733063,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481921,France,Europe,145,France,44.482,4.271,Rosieres,host-associated,skin,18,male,15Bau1008,70,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816749,ERS3605344,MiSeq,ERS3605344,ERP116356,20,microbiota
ERR3460171,15Bau1008Ch02A,AMPLICON,501,14374445,PRJEB33555,SAMEA5816750,7722913,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481922,France,Europe,145,France,44.482,4.271,Rosieres,host-associated,midgut,18,male,15Bau1008,70,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816750,ERS3605345,MiSeq,ERS3605345,ERP116356,20,microbiota
ERR3460172,15Bau1008Ch03A,AMPLICON,501,16911000,PRJEB33555,SAMEA5816751,8869941,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481923,France,Europe,145,France,44.482,4.271,Rosieres,host-associated,hindgut,18,male,15Bau1008,70,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816751,ERS3605346,MiSeq,ERS3605346,ERP116356,20,microbiota
ERR3460173,15Bau1008Ch05A,AMPLICON,501,12527482,PRJEB33555,SAMEA5816752,6605271,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481924,France,Europe,145,France,44.482,4.271,Rosieres,host-associated,gills,18,male,15Bau1008,70,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816752,ERS3605347,MiSeq,ERS3605347,ERP116356,20,microbiota
ERR3460174,15Bau1009Ch01A,AMPLICON,500,6252821,PRJEB33555,SAMEA5816753,4026665,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481925,France,Europe,145,France,44.483,4.272,Rosieres,host-associated,skin,22,female,15Bau1009,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816753,ERS3605348,MiSeq,ERS3605348,ERP116356,20,microbiota
ERR3460175,15Bau1009Ch02A,AMPLICON,500,1230785,PRJEB33555,SAMEA5816754,903284,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481926,France,Europe,145,France,44.483,4.272,Rosieres,host-associated,midgut,22,female,15Bau1009,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816754,ERS3605349,MiSeq,ERS3605349,ERP116356,20,microbiota
ERR3460176,15Bau1009Ch03A,AMPLICON,501,3944821,PRJEB33555,SAMEA5816755,2329769,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481927,France,Europe,145,France,44.483,4.272,Rosieres,host-associated,hindgut,22,female,15Bau1009,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816755,ERS3605350,MiSeq,ERS3605350,ERP116356,20,microbiota
ERR3460177,15Bau1009Ch05A,AMPLICON,501,5334792,PRJEB33555,SAMEA5816756,2872483,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481928,France,Europe,145,France,44.483,4.272,Rosieres,host-associated,gills,22,female,15Bau1009,107,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:49Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816756,ERS3605351,MiSeq,ERS3605351,ERP116356,20,microbiota
ERR3460178,15Bau1011Ch01A,AMPLICON,501,8054359,PRJEB33555,SAMEA5816757,4961820,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481929,France,Europe,145,France,44.485,4.274,Rosieres,host-associated,skin,21,male,15Bau1011,89,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816757,ERS3605352,MiSeq,ERS3605352,ERP116356,20,microbiota
ERR3460179,15Bau1011Ch02A,AMPLICON,501,8408415,PRJEB33555,SAMEA5816758,4846017,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481930,France,Europe,145,France,44.485,4.274,Rosieres,host-associated,midgut,21,male,15Bau1011,89,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816758,ERS3605353,MiSeq,ERS3605353,ERP116356,20,microbiota
ERR3460180,15Bau1011Ch03A,AMPLICON,501,14355265,PRJEB33555,SAMEA5816759,7614271,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481931,France,Europe,145,France,44.485,4.274,Rosieres,host-associated,hindgut,21,male,15Bau1011,89,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816759,ERS3605354,MiSeq,ERS3605354,ERP116356,20,microbiota
ERR3460181,15Bau1011Ch05A,AMPLICON,501,12386219,PRJEB33555,SAMEA5816760,6409583,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481932,France,Europe,145,France,44.485,4.274,Rosieres,host-associated,gills,21,male,15Bau1011,89,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816760,ERS3605355,MiSeq,ERS3605355,ERP116356,20,microbiota
ERR3460182,15Bau1012Ch01A,AMPLICON,501,8384402,PRJEB33555,SAMEA5816761,5272323,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3481933,France,Europe,145,France,44.486,4.275,Rosieres,host-associated,skin,17.5,female,15Bau1012,53,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816761,ERS3605356,MiSeq,ERS3605356,ERP116356,20,microbiota
ERR3460183,15Bau1012Ch02A,AMPLICON,501,12897209,PRJEB33555,SAMEA5816762,7019642,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3481934,France,Europe,145,France,44.486,4.275,Rosieres,host-associated,midgut,17.5,female,15Bau1012,53,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816762,ERS3605357,MiSeq,ERS3605357,ERP116356,20,microbiota
ERR3460184,15Bau1012Ch03A,AMPLICON,501,22085945,PRJEB33555,SAMEA5816763,11662254,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3481935,France,Europe,145,France,44.486,4.275,Rosieres,host-associated,hindgut,17.5,female,15Bau1012,53,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816763,ERS3605358,MiSeq,ERS3605358,ERP116356,20,microbiota
ERR3460185,15Bau1012Ch05A,AMPLICON,501,9068961,PRJEB33555,SAMEA5816764,4755314,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3481936,France,Europe,145,France,44.486,4.275,Rosieres,host-associated,gills,17.5,female,15Bau1012,53,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816764,ERS3605359,MiSeq,ERS3605359,ERP116356,20,microbiota
